user_id,post_id,interaction_score,hashtags
1025,314,0.0,#travel
389,262,0.0,#coding #health
330,721,1.0,#fitness #design #health
593,295,0.0,#gaming #health
292,140,3.0,#coding #food #ai
638,328,1.0,#fitness #career #science
754,62,2.0,#science #gaming
1091,98,0.0,#startup #career
688,495,3.0,#education #design
356,225,1.0,#design #cooking
346,29,0.0,#fitness
737,601,1.0,#ml
75,422,0.0,#career #startup #guitar
947,678,2.0,#career
1013,490,1.0,#coding #music #fitness
32,63,1.0,#design #fitness
793,791,0.0,#ai #photography #coding
132,293,0.0,#design #photography
730,425,0.0,#gaming #science
675,362,1.0,#science #python
1114,209,0.0,#ai #fitness #cooking
453,238,0.0,#python #photography
677,484,0.0,#art
897,516,2.0,#coding
533,195,0.0,#art
900,257,2.0,#art
702,443,3.0,#art #ml #fitness
1014,473,1.0,#gaming
1018,265,0.0,#python
886,456,0.0,#career #music #health
884,15,1.0,#ai
105,482,0.0,#health #travel
778,269,0.0,#fitness #coding
265,265,0.0,#guitar #art
722,101,2.0,#health #science #travel
357,435,0.0,#design #art #guitar
55,293,2.0,#music #health #career
704,268,0.0,#ai #coding #science
1147,265,0.0,#food
984,325,0.0,#food #startup #python
402,109,1.0,#travel #fitness #ml
860,576,0.0,#art #python #education
154,695,2.0,#science
982,464,1.0,#music
440,47,0.0,#ai
54,273,0.0,#science
671,448,1.0,#ai #guitar #python
305,425,1.0,#gaming #guitar #ml
424,679,2.0,#fitness #guitar
887,723,1.0,#startup
967,23,1.0,#ml #fitness
906,130,0.0,#ml
343,723,1.0,#photography #ml
898,103,0.0,#career #travel
682,532,2.0,#fitness #coding #startup
856,718,1.0,#design #gaming
353,44,0.0,#photography #education #ai
271,34,1.0,#python
769,103,0.0,#guitar #music
525,441,0.0,#cooking
610,513,3.0,#photography #career #cooking
1020,25,0.0,#python #cooking #education
46,654,1.0,#career #fitness #python
688,460,1.0,#photography
398,313,0.0,#coding
887,382,2.0,#cooking #ai
530,64,0.0,#health
600,405,2.0,#education #art #health
672,181,0.0,#photography #coding
120,737,2.0,#ml #startup
512,499,0.0,#career
909,54,0.0,#education
1187,463,0.0,#design
197,595,1.0,#fitness #cooking #ml
1147,268,3.0,#guitar
594,348,0.0,#photography #travel
1069,127,1.0,#startup #design
439,128,0.0,#food #education
236,44,3.0,#coding
128,273,0.0,#photography #fitness
105,69,2.0,#career #education
640,769,0.0,#science #ml
156,205,0.0,#photography #science #python
406,310,0.0,#gaming
518,117,2.0,#health
1066,273,3.0,#career #art #cooking
274,56,2.0,#music #health #guitar
277,27,3.0,#health #gaming #python
490,266,1.0,#coding
24,302,1.0,#cooking #music
716,742,0.0,#music
958,71,1.0,#ai #fitness
569,386,0.0,#coding #music
769,713,1.0,#startup #python #science
587,688,0.0,#travel #career #guitar
956,700,1.0,#ml
778,166,0.0,#health #music
473,67,0.0,#food #startup #guitar
526,204,0.0,#career #startup #travel
1029,97,0.0,#ml #coding #music
606,384,2.0,#travel #ai #education
1045,123,1.0,#guitar #design
608,315,1.0,#python #career #cooking
254,6,1.0,#art #ml #education
852,544,0.0,#guitar #art
869,669,0.0,#ml
811,397,0.0,#guitar #ai
772,376,1.0,#python #food
1029,221,0.0,#python
742,591,1.0,#ai #guitar #career
1177,440,3.0,#photography #guitar #startup
19,25,3.0,#startup #health
687,10,0.0,#ai #gaming #health
1029,489,0.0,#music #coding
1129,227,1.0,#coding
523,199,1.0,#startup #python
154,764,2.0,#python
801,137,0.0,#food
590,313,0.0,#guitar #startup #gaming
518,690,2.0,#health #career
1030,178,1.0,#startup #food #science
930,713,0.0,#science #ai #career
27,648,0.0,#python
74,50,1.0,#art #cooking #photography
504,92,0.0,#python
692,465,0.0,#guitar #music #ml
1154,755,0.0,#ai #coding #education
699,319,1.0,#guitar
640,292,1.0,#food #career #science
103,200,0.0,#travel
717,82,3.0,#gaming
655,409,0.0,#fitness
833,134,1.0,#travel #photography #education
317,289,2.0,#ai
1114,229,1.0,#health
582,398,2.0,#photography #food #career
637,615,2.0,#python
1101,519,1.0,#ai #fitness #cooking
4,475,0.0,#design #education #ai
1187,748,2.0,#food
246,463,2.0,#science #startup
632,531,0.0,#art #ml #ai
973,77,1.0,#art #fitness
912,797,0.0,#career #design
1193,411,1.0,#cooking #fitness #travel
783,646,0.0,#cooking #food
371,661,0.0,#cooking #coding #gaming
34,150,1.0,#music #education
7,53,0.0,#design #art
337,644,0.0,#fitness #food #design
788,367,0.0,#coding #education #ml
178,636,1.0,#coding #science #ml
479,667,0.0,#health #travel
1143,349,0.0,#gaming #career
305,400,1.0,#design
417,668,2.0,#travel #design
469,648,0.0,#cooking
993,642,2.0,#music #guitar
75,781,3.0,#ai
260,3,1.0,#guitar #education
75,140,1.0,#cooking
1005,113,1.0,#coding #science
157,174,1.0,#music #ml #coding
100,422,2.0,#education #ml #coding
956,125,1.0,#guitar #fitness #music
788,231,2.0,#cooking #health
654,732,0.0,#ml #cooking
490,746,2.0,#health #travel #fitness
917,642,0.0,#travel #fitness #photography
105,369,1.0,#guitar
910,360,3.0,#health #python #guitar
888,450,3.0,#science #ai
101,20,0.0,#gaming #coding
129,405,1.0,#guitar #gaming #art
930,551,0.0,#art #design
519,622,2.0,#design #art #science
970,443,2.0,#coding
392,404,3.0,#food #art
503,199,0.0,#startup #career
1153,190,0.0,#coding
603,560,1.0,#music #education
995,117,0.0,#ml #ai
47,129,1.0,#coding #fitness
1112,507,0.0,#python #music #cooking
872,664,3.0,#education
790,371,0.0,#coding #fitness #python
685,67,3.0,#music #fitness #design
273,1,0.0,#python
484,49,1.0,#design #fitness #food
211,249,0.0,#cooking #art #travel
830,620,1.0,#ai
241,136,0.0,#health #music #ai
233,348,1.0,#python
692,619,1.0,#guitar #design #photography
970,797,0.0,#ai
816,465,2.0,#music
171,146,1.0,#art #startup
362,517,1.0,#startup #art
227,645,2.0,#ml #music #career
840,528,0.0,#travel #guitar #science
1061,248,2.0,#music #science
684,255,2.0,#photography #guitar
930,509,0.0,#travel
796,304,0.0,#startup #education #photography
550,666,1.0,#ml #ai #health
666,200,1.0,#art #career #music
1169,799,1.0,#career
661,195,1.0,#travel #health
638,179,3.0,#coding #ai #gaming
126,515,3.0,#guitar
522,527,3.0,#guitar #fitness #music
91,454,0.0,#gaming #science #coding
6,292,2.0,#art #career #cooking
946,57,0.0,#education
208,236,3.0,#fitness #career #cooking
722,73,0.0,#ai
1198,70,0.0,#guitar #travel #education
983,400,2.0,#fitness #cooking #music
469,344,1.0,#python #ml
565,151,0.0,#guitar #startup #gaming
1137,700,1.0,#guitar #ml
358,399,1.0,#guitar #food
874,750,2.0,#health #photography
981,269,1.0,#cooking #photography #health
965,146,0.0,#fitness
745,637,2.0,#ai #travel #science
240,201,1.0,#coding #career
1077,196,1.0,#science #startup
700,592,1.0,#food #ml
1078,599,0.0,#career #design #startup
435,719,0.0,#ml #python #career
350,16,1.0,#ai
47,678,3.0,#music #cooking #photography
92,739,0.0,#ml #python #health
385,160,0.0,#guitar #coding
622,245,0.0,#gaming #fitness
126,107,1.0,#startup #coding
154,560,3.0,#education #startup
318,281,0.0,#health
924,335,2.0,#design #music #guitar
900,712,2.0,#food #design #gaming
107,409,1.0,#fitness #travel
1126,737,1.0,#career #design #cooking
402,224,1.0,#music #python
670,734,1.0,#python #startup
605,579,0.0,#art #career #ml
183,11,0.0,#coding #music
958,510,0.0,#science
452,216,1.0,#career
487,294,2.0,#coding #career #guitar
796,238,3.0,#education #career #science
145,327,0.0,#career #python
1124,330,1.0,#cooking #music #coding
433,104,0.0,#art #science
326,312,3.0,#health
946,272,0.0,#gaming #guitar #travel
57,782,1.0,#travel #ai #python
1019,524,2.0,#health #travel
265,294,2.0,#ai #startup
455,313,1.0,#art #photography
325,142,1.0,#health #ml
632,119,0.0,#career #gaming #design
1188,341,0.0,#ai #python #fitness
49,326,0.0,#science #gaming
901,159,2.0,#ml #health
1104,173,1.0,#travel #food #science
77,293,3.0,#python #fitness
45,141,2.0,#career #gaming
755,130,2.0,#art
195,387,1.0,#health #career
53,418,1.0,#food #startup #science
55,676,1.0,#design #career #art
279,720,1.0,#health #travel #startup
391,32,2.0,#travel #photography
967,661,0.0,#cooking #food #coding
342,106,2.0,#art
323,655,0.0,#travel #education
42,107,2.0,#travel #health #design
167,717,0.0,#ai #python #career
547,291,1.0,#fitness #cooking #science
385,719,1.0,#food #design #coding
274,468,1.0,#python
454,748,0.0,#food #ml
441,221,0.0,#art #science #ai
1113,499,0.0,#travel #python
720,443,3.0,#ai #health #fitness
663,565,2.0,#ml
546,324,2.0,#health #gaming #education
508,693,1.0,#career #photography #fitness
823,10,0.0,#coding #cooking #education
995,282,0.0,#startup
836,726,1.0,#guitar #music #travel
629,208,1.0,#python #cooking
432,297,3.0,#design #coding
60,84,0.0,#career
1018,177,3.0,#fitness
380,176,1.0,#health
508,519,0.0,#art #ai
163,228,1.0,#design #food
355,272,0.0,#travel #food
565,757,3.0,#travel #design
998,196,3.0,#design #coding
339,532,3.0,#art
423,440,0.0,#education #food
1147,171,2.0,#photography #travel
302,447,0.0,#design #gaming #guitar
19,484,3.0,#art #cooking #design
406,204,0.0,#fitness
457,522,1.0,#startup #cooking
314,572,1.0,#travel
873,514,1.0,#python #music #gaming
82,630,2.0,#coding #startup
778,68,0.0,#cooking
741,42,3.0,#design #travel #coding
934,360,0.0,#travel #ai #guitar
231,156,2.0,#food #health
603,56,1.0,#guitar
173,334,3.0,#music #art
631,436,0.0,#startup #gaming
301,394,2.0,#career #education
1015,34,1.0,#ml #gaming
8,235,2.0,#food #ml #art
878,160,2.0,#cooking #gaming
851,534,0.0,#coding #startup
240,723,0.0,#travel #ai #guitar
174,209,2.0,#food #photography #science
1171,333,1.0,#travel #music #ml
420,62,0.0,#food #design #travel
754,500,1.0,#ai #science
295,401,3.0,#ai #science #fitness
176,243,1.0,#ml #gaming #education
146,588,1.0,#ml
234,302,0.0,#startup
863,228,0.0,#science #fitness #gaming
538,332,1.0,#fitness #education #music
959,643,0.0,#education #health
184,258,1.0,#education #cooking
165,134,0.0,#cooking
373,754,1.0,#python
24,690,2.0,#cooking
287,139,0.0,#guitar
446,436,0.0,#python
236,381,0.0,#science #travel #career
154,103,2.0,#ml
1036,660,0.0,#education #startup
124,286,0.0,#ai #coding #gaming
1054,301,1.0,#science
1038,269,0.0,#education #cooking
290,481,3.0,#fitness #cooking #science
222,491,2.0,#python
1190,644,1.0,#education #science #guitar
561,418,2.0,#art
783,178,2.0,#music #food #coding
88,155,0.0,#food #gaming
870,218,3.0,#health
511,457,0.0,#career #travel #startup
912,293,0.0,#fitness
562,366,0.0,#startup #music #ml
1104,94,0.0,#travel
108,152,3.0,#gaming #education
636,182,1.0,#ml #guitar #travel
9,96,2.0,#photography
734,455,1.0,#startup
813,296,2.0,#food #art #science
1178,744,2.0,#career #python
348,208,0.0,#ml #ai #design
501,79,3.0,#education
94,480,0.0,#startup #art
1108,254,0.0,#science
958,68,1.0,#coding
525,319,1.0,#music #ai
755,410,3.0,#ai #music
859,262,3.0,#education #travel
1033,726,0.0,#ml #science
784,150,1.0,#photography #music #guitar
110,99,2.0,#science
889,308,3.0,#career #education
971,300,0.0,#travel #cooking
368,359,3.0,#education #guitar
866,799,2.0,#design #career #startup
217,569,1.0,#career
237,646,0.0,#music #fitness
391,200,0.0,#photography #python
413,222,2.0,#startup
337,631,2.0,#career #startup #food
1108,348,0.0,#startup #science
870,691,1.0,#art #cooking
980,83,1.0,#health
505,406,3.0,#fitness #python
176,423,0.0,#health #ai #fitness
105,283,1.0,#health
131,60,0.0,#gaming #guitar
1115,204,1.0,#career #ml #python
1170,56,1.0,#food #science #coding
274,489,0.0,#ml #science
1096,621,1.0,#startup #photography
676,424,2.0,#gaming
681,303,0.0,#photography #startup #guitar
510,148,0.0,#ml #coding #photography
788,377,0.0,#travel #food #education
937,39,0.0,#ai #travel #cooking
449,303,3.0,#design #science
130,571,2.0,#food #career
190,648,0.0,#music #ai #gaming
594,764,0.0,#science #startup #cooking
189,757,1.0,#music #health
395,434,2.0,#food #ai
603,461,0.0,#food #career #python
1119,241,2.0,#gaming
676,391,2.0,#food
204,193,1.0,#food #travel
830,54,0.0,#health #travel
1105,401,0.0,#travel #startup #design
723,167,1.0,#science #art #guitar
170,739,1.0,#music #ml #travel
1087,562,1.0,#photography
1021,224,1.0,#python #health
725,617,0.0,#art #ml
498,206,2.0,#ml #cooking
587,40,0.0,#education #cooking #fitness
1159,178,0.0,#career
716,433,1.0,#science
69,743,2.0,#python #health
653,8,1.0,#gaming #science
839,796,0.0,#ai #food
504,385,1.0,#photography #career
564,281,0.0,#health #startup
694,284,0.0,#python #food #ml
631,125,1.0,#gaming #startup #fitness
913,729,0.0,#photography
354,80,1.0,#gaming
79,253,0.0,#travel #design
354,702,2.0,#career
1042,20,1.0,#education #ml
1018,363,1.0,#food #health #guitar
426,188,3.0,#food
1136,405,2.0,#health #design #guitar
41,620,0.0,#education #ai #food
588,596,3.0,#health #ml
767,473,0.0,#cooking #gaming
966,87,0.0,#design
454,176,2.0,#cooking
479,49,2.0,#music #career
246,17,2.0,#music #education #science
1051,189,2.0,#food #cooking
966,520,3.0,#career
527,465,1.0,#science #food
780,572,2.0,#photography #design #art
335,438,2.0,#ml #gaming #art
537,628,0.0,#health #photography
125,164,2.0,#ai #cooking
1071,730,2.0,#music #cooking
223,270,1.0,#guitar
1037,608,2.0,#education #photography
92,258,0.0,#music #science #photography
241,579,3.0,#health #design #photography
63,149,1.0,#gaming #career
597,629,0.0,#cooking #travel #startup
800,357,1.0,#music
503,610,1.0,#ai
1125,742,0.0,#science
961,459,2.0,#ml #design
232,725,1.0,#cooking #art
331,607,0.0,#health #startup #gaming
645,611,0.0,#ml #fitness #photography
1101,274,2.0,#health
1040,721,2.0,#python #photography #design
501,668,0.0,#gaming
1011,226,0.0,#photography
690,300,0.0,#photography #gaming
1013,352,2.0,#music #coding #photography
1009,18,0.0,#coding #music
704,609,1.0,#fitness
542,313,1.0,#music #ai #career
807,3,0.0,#travel
259,380,1.0,#art #cooking
843,20,2.0,#career
937,503,0.0,#art #coding #music
283,635,1.0,#design #education #health
589,640,2.0,#cooking #food #coding
1097,554,0.0,#python #health
1087,56,1.0,#coding
659,756,3.0,#ai
263,335,1.0,#ml #education
476,364,1.0,#cooking #science #ml
976,147,1.0,#art #career
599,626,0.0,#photography #ml #career
663,21,1.0,#guitar
238,410,0.0,#food #health #travel
1018,503,3.0,#design #python
959,415,2.0,#ai #startup
1064,495,2.0,#education #startup #health
844,106,0.0,#python #design #guitar
573,9,2.0,#ai #guitar #food
462,374,0.0,#music #ai #food
1148,592,0.0,#science #fitness #travel
882,89,3.0,#health
760,281,1.0,#music #design #python
309,778,0.0,#career
714,117,1.0,#guitar #fitness #music
1005,113,3.0,#cooking #fitness #coding
953,595,2.0,#food #coding
468,97,3.0,#ai
281,148,0.0,#design
716,120,0.0,#health #coding #guitar
1112,107,3.0,#science
663,129,0.0,#startup #design #education
588,182,1.0,#cooking #education #gaming
1186,443,3.0,#python #music
1151,303,3.0,#food
511,399,0.0,#startup #science #music
757,488,3.0,#photography #ai
786,345,2.0,#photography
381,675,1.0,#science
1030,610,0.0,#food #education
777,395,1.0,#travel
843,613,2.0,#education
61,510,3.0,#health
1149,652,0.0,#coding
1061,616,3.0,#ml #music
465,345,3.0,#art #ml #cooking
1052,341,2.0,#gaming #food
741,231,1.0,#guitar #cooking
542,66,2.0,#photography
912,202,1.0,#fitness
945,643,0.0,#cooking #health
139,465,0.0,#career
4,429,1.0,#ml #food
668,428,1.0,#ml
982,507,3.0,#health #coding #design
831,383,0.0,#photography #education
872,751,3.0,#ai
846,219,2.0,#food #health
242,26,2.0,#science #design #food
953,592,0.0,#design #coding #education
1069,712,2.0,#python
487,409,3.0,#travel
1152,13,0.0,#music
905,153,3.0,#education
641,119,2.0,#career
638,771,2.0,#food
910,582,2.0,#education
1001,474,2.0,#gaming
1024,796,3.0,#photography
314,780,2.0,#fitness
782,764,1.0,#design #guitar
1189,698,2.0,#startup
22,499,0.0,#coding #fitness
595,253,2.0,#fitness #design
602,442,0.0,#health #ai
1191,171,1.0,#startup
829,373,1.0,#guitar
159,747,2.0,#python
824,401,0.0,#food #ai #design
439,235,1.0,#design #music
1073,269,1.0,#art
161,546,0.0,#career
321,696,1.0,#travel #education
313,644,0.0,#career
390,718,0.0,#cooking
636,157,0.0,#music #food #fitness
554,528,0.0,#python #ml
414,766,2.0,#art #design
344,70,1.0,#career #education
952,586,0.0,#fitness #coding
396,552,0.0,#startup #music
1049,677,0.0,#coding #science #fitness
291,22,0.0,#career
37,597,1.0,#music #career
1065,340,0.0,#design
415,401,2.0,#career #ml #health
576,752,0.0,#ai #photography #gaming
375,231,2.0,#fitness
88,218,1.0,#fitness
398,602,2.0,#music #health
848,370,2.0,#python #ml
1063,455,1.0,#food #coding
141,393,3.0,#design #photography #ml
263,81,0.0,#science
303,179,2.0,#gaming #music
651,379,3.0,#fitness
757,593,1.0,#career
713,323,0.0,#guitar #photography #design
822,455,1.0,#coding #startup #career
424,611,2.0,#photography #education #fitness
420,542,0.0,#ai
942,722,0.0,#photography #health #ml
37,362,0.0,#startup #coding
1108,257,0.0,#career
1195,81,0.0,#fitness #health #career
62,494,2.0,#gaming
1040,213,0.0,#food #art
553,421,0.0,#gaming #guitar #food
383,131,0.0,#ai #design #cooking
113,188,1.0,#art #music
302,422,1.0,#travel
539,388,1.0,#coding #career #guitar
1027,745,1.0,#cooking #education
484,562,0.0,#ml #ai
281,363,1.0,#design #python
929,242,0.0,#food #python #coding
281,450,3.0,#health #food
397,432,2.0,#photography #art #startup
600,798,0.0,#science #fitness
270,198,0.0,#music
923,772,1.0,#travel
354,484,2.0,#startup #food
569,326,0.0,#ai #coding
1032,155,0.0,#startup #music
741,10,1.0,#gaming #guitar #fitness
356,767,2.0,#cooking #food #gaming
449,143,0.0,#gaming #startup
840,134,0.0,#education #food #career
870,48,1.0,#food #fitness
1016,727,0.0,#guitar #science
656,721,0.0,#travel
1193,408,2.0,#science #travel
963,202,2.0,#health
484,622,2.0,#photography #ml #coding
499,77,2.0,#travel
1197,127,3.0,#python #coding #art
1104,255,1.0,#fitness #python
472,483,1.0,#career
405,733,0.0,#cooking #ml #gaming
574,308,1.0,#health #gaming
11,786,3.0,#health
880,761,2.0,#career #ml #guitar
218,245,0.0,#music #science #ml
989,364,2.0,#art #ml #coding
466,395,0.0,#travel
1037,212,0.0,#ml #health
406,675,3.0,#travel #photography #python
163,421,1.0,#education #science #python
941,757,0.0,#health #science
988,144,0.0,#food
130,267,0.0,#ml #cooking #travel
824,237,0.0,#startup #coding #health
203,110,2.0,#education #food
482,616,0.0,#fitness #startup
267,546,2.0,#career #startup #guitar
638,706,1.0,#startup #travel #ai
119,1,2.0,#career
1166,232,1.0,#guitar
94,543,2.0,#travel #food
465,120,2.0,#education
273,590,2.0,#science
1039,684,2.0,#guitar #science
665,301,1.0,#science #gaming #music
1182,627,0.0,#fitness #art
360,528,3.0,#fitness #python
217,92,2.0,#travel #music #fitness
74,772,0.0,#python #education #gaming
1120,245,0.0,#education
14,275,3.0,#design #music
314,118,2.0,#gaming #photography #cooking
250,252,0.0,#music #travel
112,444,1.0,#ai #fitness
1071,93,3.0,#education #career
761,204,0.0,#education
155,311,1.0,#photography #guitar
767,345,1.0,#ml #design
298,309,0.0,#food
1072,747,1.0,#art
512,238,2.0,#cooking #photography
1147,357,2.0,#photography #career #food
1135,271,2.0,#health #photography #music
893,371,1.0,#coding #photography
562,779,0.0,#ai #guitar #education
260,313,1.0,#ml #python #startup
369,351,2.0,#education #startup #ml
965,756,0.0,#design
670,746,1.0,#cooking
517,754,3.0,#ai
998,702,1.0,#science #fitness #travel
159,383,0.0,#startup
682,79,1.0,#travel #coding
608,414,0.0,#gaming
986,643,1.0,#cooking #food #music
1,772,3.0,#fitness #travel #art
210,644,0.0,#ai
1125,443,1.0,#art
940,606,0.0,#education
134,694,0.0,#photography #ml #guitar
8,225,1.0,#food #art #career
1108,361,1.0,#health #science
88,514,1.0,#science
1143,355,0.0,#science #coding
878,517,2.0,#science #art #ai
522,365,1.0,#travel
293,793,2.0,#gaming #education #music
374,301,1.0,#fitness
149,349,0.0,#ai #travel #photography
819,400,2.0,#cooking #ml
111,502,1.0,#fitness
401,692,0.0,#gaming #design
764,218,3.0,#gaming
685,552,0.0,#gaming #art #ai
308,181,2.0,#ai #music
1082,235,0.0,#travel #education
613,675,1.0,#python #coding #music
832,720,1.0,#music #startup #health
17,93,3.0,#photography
481,372,3.0,#guitar #photography #cooking
678,523,2.0,#startup #health #art
1199,121,1.0,#startup #ai
962,293,0.0,#python
154,750,1.0,#ml
620,517,3.0,#career
670,710,1.0,#cooking #travel
129,469,0.0,#python #fitness #education
523,374,0.0,#music
480,15,3.0,#ml
415,784,0.0,#python #travel
274,780,1.0,#coding #startup
637,178,0.0,#startup #music
469,519,2.0,#gaming #startup
446,427,0.0,#design #guitar #career
861,422,0.0,#music
627,398,1.0,#food #fitness #coding
795,539,0.0,#cooking #art
582,81,1.0,#gaming
981,165,0.0,#gaming
582,80,2.0,#ai
597,647,2.0,#cooking
939,753,1.0,#coding
246,679,0.0,#career #design #ml
1002,655,1.0,#ai
382,108,0.0,#startup #coding #education
759,688,1.0,#career #travel #startup
920,128,2.0,#gaming #coding
527,211,2.0,#music
282,40,0.0,#health
893,368,2.0,#career #fitness #science
779,388,3.0,#startup
1088,510,0.0,#startup #photography #health
874,486,0.0,#music
743,143,1.0,#photography
874,784,2.0,#python #career
147,756,0.0,#cooking #startup #python
371,258,2.0,#education #travel #art
293,518,2.0,#music
462,499,0.0,#photography #coding #startup
555,357,0.0,#coding #ml #python
180,178,1.0,#food #fitness #ai
1134,91,1.0,#music #ml #photography
183,425,0.0,#education #science
879,720,2.0,#coding #design #guitar
650,787,1.0,#python #health #gaming
1107,178,1.0,#startup
1072,550,0.0,#art
378,408,1.0,#travel #music #ai
988,179,1.0,#music #ml #cooking
1088,753,2.0,#fitness #gaming
144,778,3.0,#ai #gaming
604,731,2.0,#design
271,10,1.0,#science
245,150,2.0,#ml
129,173,2.0,#health #career #python
1082,495,0.0,#food
426,379,0.0,#gaming
1045,618,3.0,#health #career
535,639,1.0,#photography #cooking
805,229,1.0,#photography #design #science
446,414,0.0,#photography #fitness #music
589,257,0.0,#guitar
825,385,0.0,#travel #cooking #art
730,102,2.0,#science #health #ai
337,792,0.0,#travel #python #career
1083,487,1.0,#python #ai
468,688,2.0,#coding #science #art
936,164,1.0,#design #health
107,392,2.0,#health #gaming
672,359,0.0,#music #travel #cooking
983,788,2.0,#coding #health #education
43,168,1.0,#career #music #gaming
321,746,0.0,#health #science
1160,280,1.0,#startup #cooking
133,310,0.0,#food #science #gaming
956,554,0.0,#photography
553,194,1.0,#ml #photography
1121,37,0.0,#photography #guitar
1198,373,0.0,#music
1063,736,1.0,#ml #career
1191,660,0.0,#design #gaming
797,251,2.0,#photography #guitar
301,345,1.0,#guitar
833,24,1.0,#art
519,178,1.0,#design
448,163,0.0,#travel #design
1120,764,0.0,#design
785,639,0.0,#science
43,18,1.0,#science
501,297,3.0,#design #guitar
992,386,1.0,#education #design #photography
1166,268,1.0,#ml #coding
525,564,0.0,#gaming
512,439,2.0,#career
1159,47,2.0,#python #coding
979,260,1.0,#science
1099,653,1.0,#travel
43,534,2.0,#photography
947,23,2.0,#python
815,718,2.0,#photography #food
291,540,0.0,#health #travel #career
141,432,2.0,#travel #fitness #ai
632,65,0.0,#photography
166,228,1.0,#career #ml
1101,480,3.0,#ml
701,214,1.0,#health #ml #food
359,458,1.0,#art #travel
836,794,1.0,#food
893,331,1.0,#science
1113,114,2.0,#fitness
1124,8,2.0,#fitness #ml
45,717,0.0,#cooking #travel #music
1111,280,2.0,#health #ai
693,510,2.0,#gaming #ai
1132,133,3.0,#career #art
260,758,0.0,#ml #food
1128,656,0.0,#startup #gaming #art
385,757,0.0,#python #education
533,502,1.0,#coding #fitness
602,331,3.0,#startup
300,740,2.0,#education
1008,464,2.0,#science
1086,664,1.0,#fitness #education #music
15,240,0.0,#design #ai
1021,70,2.0,#music
80,5,2.0,#ml #python #design
509,71,1.0,#python #ml #startup
1111,655,0.0,#gaming #startup
280,106,1.0,#health #coding
553,706,0.0,#music
953,17,0.0,#python #art
268,59,3.0,#food
1049,773,0.0,#food #gaming #education
133,788,3.0,#music #startup
881,275,2.0,#food #cooking
922,279,1.0,#startup #music #art
967,255,3.0,#coding #travel
931,485,2.0,#travel
734,235,3.0,#photography
930,189,1.0,#cooking #career #education
617,127,0.0,#cooking #guitar #health
776,708,0.0,#guitar
259,566,3.0,#cooking #food #education
273,60,0.0,#career
273,260,0.0,#python
1045,101,1.0,#health
1070,618,0.0,#design
364,255,1.0,#gaming #health
525,267,2.0,#ml
591,47,0.0,#science #art #coding
931,11,1.0,#gaming
67,242,1.0,#ai #fitness #python
71,681,2.0,#health #startup
787,782,0.0,#music #startup
773,712,0.0,#gaming
446,297,2.0,#health
712,799,3.0,#cooking #health
61,469,0.0,#education
661,434,1.0,#education #cooking
1026,211,1.0,#ml
45,349,1.0,#guitar #education #ai
646,631,1.0,#guitar #art #health
168,93,1.0,#python
199,326,1.0,#food #python
708,295,2.0,#cooking #ai
154,653,0.0,#ml
1099,158,3.0,#cooking
763,735,3.0,#food #coding #science
235,85,3.0,#ai
213,517,2.0,#ai #music #fitness
109,796,2.0,#health
508,486,1.0,#coding #photography
1091,450,1.0,#art
195,112,2.0,#science #startup #ai
475,569,1.0,#ml
315,794,0.0,#gaming #python
1156,535,2.0,#food #ml #science
82,766,0.0,#python
368,632,0.0,#art #cooking
229,516,0.0,#career #food
372,28,3.0,#food #fitness #cooking
997,60,2.0,#health #science
696,452,1.0,#startup #music #ml
343,123,0.0,#art
268,7,3.0,#startup #art #guitar
925,340,0.0,#cooking #design
740,415,0.0,#photography #startup
1019,191,0.0,#startup #cooking #art
701,721,0.0,#health #ai #food
349,563,1.0,#education #fitness
550,39,0.0,#startup #art #photography
1050,526,0.0,#photography
1113,330,1.0,#science #gaming
738,144,1.0,#coding
1140,417,1.0,#ai #food #health
979,394,1.0,#coding #gaming
735,742,0.0,#startup
429,10,0.0,#startup #python
618,225,1.0,#python
1050,583,2.0,#gaming #coding #fitness
138,439,0.0,#photography #coding #music
787,680,0.0,#design
196,232,1.0,#travel
365,103,0.0,#cooking #ai #music
791,310,1.0,#photography #science
509,645,1.0,#science #music
691,207,1.0,#photography #startup #ai
261,755,3.0,#coding #music #fitness
1105,395,0.0,#photography #music #health
117,791,2.0,#art #health #food
392,34,1.0,#health
2,509,2.0,#education #coding
412,481,0.0,#design #health #education
1075,534,1.0,#photography #coding #python
744,720,1.0,#coding #fitness #education
973,679,1.0,#fitness #photography
1200,45,2.0,#design
942,292,1.0,#career
242,651,1.0,#food #music #career
231,16,1.0,#health
293,497,3.0,#travel
322,751,0.0,#cooking #art #photography
142,283,1.0,#food #guitar
1020,72,1.0,#gaming
896,60,0.0,#ml #guitar
105,625,0.0,#education #gaming #coding
330,610,0.0,#coding #fitness #education
736,272,1.0,#gaming #education #startup
805,318,1.0,#guitar
213,130,0.0,#startup #design
1139,296,0.0,#food #cooking
151,268,3.0,#fitness #art #gaming
492,139,0.0,#travel #education
694,10,1.0,#guitar #art #startup
867,628,1.0,#coding #art #design
135,169,1.0,#guitar #startup
30,442,0.0,#guitar
261,62,3.0,#education #music #fitness
373,690,2.0,#career #coding
902,214,2.0,#music
1099,105,1.0,#food
356,252,3.0,#ai #education
363,97,3.0,#ai
145,135,2.0,#gaming #coding #startup
822,464,1.0,#photography #career
238,181,0.0,#health #ml #startup
839,592,0.0,#art #design #ai
